COLL_NOM;COLL_SIRET;DELIB_ID;DELIB_DATE;DELIB_MATIERE_CODE;DELIB_MATIERE_NOM;DELIB_OBJET;BUDGET_ANNEE;BUDGET_NOM;PREF_ID;PREF_DATE;VOTE_EFFECTIF;VOTE_REEL;VOTE_POUR;VOTE_CONTRE;VOTE_ABSTENTION;DELIB_URL
COMMUNE DE RENNES;21350238800019;2022_0254;2022-09-19;7.5;Finances locales/Subventions;DCM 2022-0254 - Interventions sociales et santé – Provision Handicap – Deuxième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244471/79bcc69fdecf46a1d7fb8acd473b2c43a8b79b3e737b6a8c60862a69463271ab.pdf
COMMUNE DE RENNES;21350238800019;2022_0253;2022-09-19;7.5;Finances locales/Subventions;DCM 2022-0253 - Interventions sociales et santé – Actions de prévention sanitaire – Provision santé – Deuxième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244470/858e1bc84a31149bfac3fd0d448e1e97a74805f8dabbaff2802f225ff1c35e66.pdf
COMMUNE DE RENNES;21350238800019;2022_0246;2022-09-19;7.5;Finances locales/Subventions;DCM 2022-0246 - Culture - Action culturelle - Provision Droits culturels - Participation - Troisième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244455/c119d8a927cc6a660e6e38f1fbfc2daf520833fe3d576e503965459c53e7917a.pdf
COMMUNE DE RENNES;21350238800019;2022_0151;2022-06-27;7.1;Finances locales/Divers;DCM 2022-0151 - Finances – Désignation d'une présidente ou d'un président de séance ad hoc - Comptes administratifs de l'exercice 2021;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/210801/dd8cdec2570e65b58a44c1d63c74bf8de5a0bc31d079beffd716f75205c85f3a.pdf
COMMUNE DE RENNES;21350238800019;2022_0238;2022-06-27;5.3;Institutions et vie politique/Designation de representants;DCM 2022-0238 - Administration générale – Désignation de représentants dans divers organismes extérieurs - Modification;;;;;;;;;;
COMMUNE DE RENNES;21350238800019;2022_0223;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0223 - Action économique – Commerce – Provision Braderie de Rennes – Attribution de subventions 2022 – Convention de partenariat avec le Carré Rennais;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/208807/359374f3435e3cd12491ad7ecdd6dd5a7db8fdc415d24dd8d7ee996d5fc3df43.pdf
COMMUNE DE RENNES;21350238800019;2022_0212;2022-06-27;3.2;Domaine et patrimoine/Alienations;DCM 2022-0212 - Aménagement et services urbains, environnement – ZAC Maurepas Gayeulles – Angle Boulevard de Vitré, boulevard Raymond Poincaré - Cession à la SPLA Territoires Publics;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/206464/a8bfd8531b6851672a0ea9059714fcdc54df28bdbe55bbddb3cf9439ed2e9938.pdf
COMMUNE DE RENNES;21350238800019;2022_0210;2022-06-27;3.2;Domaine et patrimoine/Alienations;DCM 2022-0210 - Aménagement et services urbains, environnement – ZAC Armorique – Lot D – Cession à Coop Habitat Bretagne - Approbation;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/206450/ce8a79411e05c229407021d394fb8b9a7c627c4d6cc3f60ed219d03da9191698.pdf
COMMUNE DE RENNES;21350238800019;2022_0196;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0196 - Famille – Accueil de la petite enfance – Crèches et halte-garderie parentales et associatives -  Provision crèches parentales équipement – Attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/206359/170de9ef224bf235f8071603a0312007c3f509f073f72c787200769a0b77a2d2.pdf
COMMUNE DE RENNES;21350238800019;2022_0176;2022-06-27;7.5;Finances locales/Subventions;"DCM 2022-0176 - Sports et jeunesse – Autre action en faveur de l'enfance - Association ""Les Petits Débrouillards Grand Ouest - APDGO"" - Convention de partenariat pluriannuelle – Renouvellement - Subvention";;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205168/bf0218d3147621b03923d820d201979a67bc9e647289a4e193453cd2bd78cc75.pdf
COMMUNE DE RENNES;21350238800019;2022_0167;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0167 - Culture –Action culturelle – Arts visuels – Attribution de bourses d'aide à la création;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205008/d6d50f85c385cdb12b04284e12f25f9b6efe8af06d7194591f1d4b04f5e8abce.pdf
COMMUNE DE RENNES;21350238800019;2022_0220;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0220 - Aménagement et services urbains, environnement – Provision actions quartiers – Deuxième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/204299/959f0a2085ba58e6034ad02bee95e6d17481c802f19d8e43e56478ae2a106a83.pdf
COMMUNE DE RENNES;21350238800019;2022_0164;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0164 - Culture - Expression musicale, lyrique et chorégraphique - Opéra - Convention de mandat de billetterie avec Destination Rennes;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/204283/2153daa4c16304a41e3d9f6292c62cd8ec3012f8cc83f63177be6a2cc81c63e0.pdf
COMMUNE DE RENNES;21350238800019;2022_0024;2022-03-14;7.1;Finances locales/Divers;DCM 2022-0024 - Finances – Budget principal – Reprise anticipée du résultat au titre de l'exercice 2021;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176669/788687fe12cb676b11e79d5ce80cb96fa2888108add61e89f90da467cf9eb559.pdf
COMMUNE DE RENNES;21350238800019;2022_0075;2022-03-14;4.1;Fonction publique/Personnel titulaires et stagiaires de la F.P.T.;DCM 2022-0075 - Administration générale - Personnel – Créations, suppressions et transformations d'emploi au titre de l'année 2022 – Premier complément;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176556/c359889c6cb598bdc3d7d045aeca27b9e175604fd19de9df76e6a18f02bf538b.pdf
COMMUNE DE RENNES;21350238800019;2022_0074;2022-03-14;4.1;Fonction publique/Personnel titulaires et stagiaires de la F.P.T.;DCM 2022-0074 - Administration générale - Personnel – Organisation des élections professionnelles 2022 – Instances paritaires – Compléments;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176554/03d8c2cb28a515931d71548c3c709c2f9becdc7296b60eaa3839b39ba7f66aba.pdf
COMMUNE DE RENNES;21350238800019;2022_0071;2022-03-14;7.5;Finances locales/Subventions;DCM 2022-0071 - Relations internationales - Provision Aide aux pays en développement - Première attribution de subventions sur provision 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176522/7fe336450411c49be3cc32c374757a77a9571678c90594af7d042304bbb96afa.pdf
COMMUNE DE RENNES;21350238800019;2022_0041;2022-03-14;7.5;Finances locales/Subventions;"DCM 2022-0041 - Culture - Action culturelle - Provision ""Droits Culturels - Participation"" - Première attribution de subventions 2022";;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176504/b4610558ecda253eb5c9fddee006e1a98df3aabd0df6a716e60929ecdafce3d1.pdf
COMMUNE DE RENNES;21350238800019;2022_0055;2022-03-14;7.5;Finances locales/Subventions;DCM 2022-0055 - Interventions sociales et santé – Autres interventions sociales – Provision Rennes au pluriel - Première attribution de subventions 2022;;;;;;;;;;
COMMUNE DE RENNES;21350238800019;2022_0053;2022-03-14;7.5;Finances locales/Subventions;DCM 2022-0053 - Sports et jeunesse - Action socio-éducative - Autres actions en faveur des jeunes - Provision pour projets étudiants –  Première attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176465/47ece5cd641b0889b973ce374516ea27daa635589a7145ec4c48e339a0bf50f1.pdf
COMMUNE DE RENNES;21350238800019;2022_0050;2022-03-14;7.5;Finances locales/Subventions;DCM 2022-0050 - Sports et jeunesse - Action socio-éducative – Provision Jeunes en projet – Première attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176445/24aef81a5673b9841bb13b5b6ca04378369f6a330df3cd95260c272d67045d99.pdf
COMMUNE DE RENNES;21350238800019;2022_0048;2022-03-14;7.5;Finances locales/Subventions;DCM 2022-0048 - Sports et jeunesse – Animation sportive - Provision pour Sport de haut niveau - Attribution de subventions – Conventions financières – Contrats de parrainage/marrainage;;;;;;;;;;
COMMUNE DE RENNES;21350238800019;2022_0013;2022-01-17;3.1;Domaine et patrimoine/Acquisitions;DCM 2022-0013 – ZAC Blosne Est – Acquisition de lots parking - Approbation;;;;;;;;;;
COMMUNE DE RENNES;21350238800019;2022_0007;2022-01-17;1.1;Commande Publique/Marches publics;DCM2022-0007 - Stade Robert Launay - Pole Ovalie - Renovation du terrain d honneur – Programme;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/158148/a5018247c6d9dbafecf1ff9ed7c5eda1dcfe6b1e73f43e33df8f7f2d972cd65a.pdf
COMMUNE DE RENNES;21350238800019;2022_0002;2022-01-17;8.4;Domaines de competences par themes/Amenagement du territoire;DCM 2022-0002 - Aménagement et services urbains, environnement – Devenir des ouvrages de couverture de la Vilaine – Présentation des conclusions des travaux du jury citoyen;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/158067/39d051ed612c6c98d68f8f25e0c5c450c66f80f7c87681239ff155f7c4bdcc19.pdf
COMMUNE DE RENNES;21350238800019;2022_0012;2022-01-17;2.1;Urbanisme/Documents d urbanisme;DCM 2022-0012 - Aménagement et services urbains, environnement - ZAC Atalante Champeaux - Dossier de réalisation modificatif n°5 – Approbation;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/158055/1ea8050de700a34eeb5d76f7490016851467fbbec1c0887f654a42af3d2893b6.pdf
COMMUNE DE RENNES;21350238800019;2022_0146BIS;2022-05-16;3.5;Domaine et patrimoine/Autres actes de gestion du domaine public;DCM2022-0146 - Administration generale - Denominations de voies, espaces et equipements;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/112164/ff96c7a59f4e27012ea55bb67a84f0b32cadf2a9c60f60d89dd8f1cc392c331e.pdf
COMMUNE DE RENNES;21350238800019;2022_0145;2022-05-16;3.5;Domaine et patrimoine/Autres actes de gestion du domaine public;DCM2022-0145 - Administration generale - Denominations de voies, espaces et equipements;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/112160/be7bf5a0bf698b29972dd63098df8a2c590900bec984e27bc031c1ce29124fb7.pdf
COMMUNE DE RENNES;21350238800019;2022_0139;2022-05-16;7.5;Finances locales/Subventions;DCM2022-0139 - Administration generale – Info-comm - Ass. Skeudenn Bro Roazhon - Eurovision 2022 - Subvention exceptionnelle 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/112153/be4711010e40a707de85585c0d5e646be7ce277a93677ccb6325299a008525ff.pdf
COMMUNE DE RENNES;21350238800019;2022_0134;2022-05-16;7.5;Finances locales/Subventions;DCM2022-0134 - Relations internationales - Provision Aide pays en développement - Soutiens Ass. AJCRPD et ACTED - Quatrieme subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/112150/c67b42571e07ce1424cf8093e6d09c4f264389616df923a67c98e2d1d4c8d180.pdf
COMMUNE DE RENNES;21350238800019;2022_0131;2022-05-16;8.8;Domaines de competences par themes/Environnement;DCM2022-0131 - Amenagement services urbains, environ. – Projet 3eme Plan de Protection Atmosphere de Rennes Métropole 2022-2027;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/112142/6c4a80c2816a08650844adb903036ffb03d12524bdf7dc51eb0c80e6721cb516.pdf
COMMUNE DE RENNES;21350238800019;2022_0119;2022-05-16;3.1;Domaine et patrimoine/Acquisitions;DCM2022-0119 - Amenagement et services urbains environ. – ZAC Beauregard Quince – Fermes HN8 HM59 – Acquisition - Territoires et developpement;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/112135/e5bc21fa20892e3803909f901166014cc7edd3e0ff9762227217cb62c27e00b6.pdf
COMMUNE DE RENNES;21350238800019;2022_0117;2022-05-16;3.2;Domaine et patrimoine/Alienations;DCM2022-0117 - Amenagement et services urbains, environnement – Baud-Chardonnet – Cession a Rennes Métropole – DCM 2021-0430 - Modification;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/112133/6d1cc7c7666f250438cf42f987bae211076cd00ac4ccda8a1df43f7accc57e8b.pdf
COMMUNE DE RENNES;21350238800019;2022_0106;2022-05-16;4.1;Fonction publique/Personnel titulaires et stagiaires de la F.P.T.;DCM2022-0106 – Creches familiales - Assistantes maternelles - Revalorisation des indemnites d entretien et de nourriture;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/112129/f0d3a1ff48076729c11ad604a99017b761690a0cba931d3b76b10c2b075664a4.pdf
COMMUNE DE RENNES;21350238800019;2022_0113;2022-05-16;3.6;Domaine et patrimoine/Autres actes de gestion du domaine prive;DCM2022-0113 - Amenagement et services urb, environ. – Mise a dispo. d Archipel Habitat-terrain bati - 42 rue Marcel Sembat – Bail construction;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/112126/cd31bda106c3e323c04be8ef0cd5c16c8fd1e08a37903aef3759def5195ed786.pdf
COMMUNE DE RENNES;21350238800019;2022_0091;2022-05-16;7.5;Finances locales/Subventions;DCM 2022-0091 - Sports et jeunesse - Action socio-éducative - Provision Fonds d'aide à la vie associative –Deuxième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/112109/85cdf1b60bd9875d054dcdaa6255ce3ee6437319184643b073ee6a4a9a42e718.pdf
COMMUNE DE RENNES;21350238800019;2022_0094;2022-05-16;7.5;Finances locales/Subventions;DCM 2022-0094 - Sports et jeunesse - Action socio-éducative - Autres actions en faveur des jeunes - Provision pour Projets étudiants – Deuxième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/112107/1ec4d9ca9bc026d38202a8da257f5afda895e462d166b7ad70cb0085465737a1.pdf
COMMUNE DE RENNES;21350238800019;2022_0081;2022-05-16;7.5;Finances locales/Subventions;DCM 2022-0081 - Culture - Action culturelle - Association Unis Vers 7 Arrivé - Convention pluriannuelle d'objectifs – Renouvellement;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/112095/417c25552131a13cee35f618017ba6f33b0b53b7d34fc27bc1f49e6a360429e9.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_490;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-490_Finances_Subventions_acomptes_avt_bp_citoyen_enfanc_jeun_act_publ_espa_publ_sports;;;;2024-12-10 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/757349/bf70fa8deb6eeff3ff255f365a46a8bcd34dc832b1d5daedebfcc4bfbffccb54.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_489;2024-12-02;7.1;Finances locales/Decisions budgetaires;DCM_2024-489_Finances_bp_budget_annexes_liquidation_depenses_invest;;;;2024-12-10 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/757348/ce89bc0b16228813ab556dd9bc98357eb8fce5e25b66121fcb0adeddf416d07d.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_481;2024-12-02;7.9;Finances locales/Prise de participation (SEM, etc...);DCM_2024-481_Administration_Citedia_services_rapport_representant_vdr;;;;2024-12-10 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/757312/7a21d0af1bf5c04b40cb5fad8186c6b7972aac62776e24eaef0553abb34aae4b.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_473;2024-12-02;4.1;Fonction publique/Personnel titulaires et stagiaires de la F.P.T.;DCM_2024-473_Administration_personnel_dpe_bonus_attractivite_assistants_maternels;;;;2024-12-10 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/757290/81789078971a79059eb95c919a8df4315b4db75752d92ea9b4d7c92fd755a6dc.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_454;2024-12-02;3.5;Domaine et patrimoine/Autres actes de gestion du domaine public;DCM_2024-454_Amenagement_Zac_porte_st_malo_promenade_helene_bertaux_declassement;;;;2024-12-10 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/757241/18e9979d4b1f01c74b377f01158cff1a16339e674497286251fb54e8ce7d679c.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_443;2024-12-02;5.7;Institutions et vie politique/Intercommunalite;DCM_2024-443_Amenagement_Plan_lopcal_urbanisme_interco_modif_2_avis_dup;;;;2024-12-10 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/757137/a81aba30e87abb40343b20ff3187004c45315667717c771d50a9b099a00390f5.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_462;2024-12-02;7.9;Finances locales/Prise de participation (SEM, etc...);DCM_2024-462_Amenagement_Sembreizh_rapport_representant_vdr;;;;2024-12-10 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/756817/6aa942b4a0a659ba571af1feaa8d0df394f15d30f226ca25b84afc4f6a1b31f7.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_484;2024-12-02;7.9;Finances locales/Prise de participation (SEM, etc...);DCM_2024-484_Administration_Trajectoires_ rapport_representants_vdr;;;;2024-12-10 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/756808/4f8608c59bd7b9eeabe14b67d4c4efd11430cd61d0699d6b3e032e20fc35db51.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_367;2024-12-02;3.1;Domaine et patrimoine/Acquisitions;DCM_2024-367_Famille_Creche_henri_wallon_zac_blosne_est_acquisition_local;;;;2024-12-10 00:00:00;;;;;;
COMMUNE DE RENNES;21350238800019;DCM_2024_485;2024-12-02;7.1;Finances locales/Decisions budgetaires;DCM_2024-485_Finances_APCP_bp_budget_annexe_modification_ouverture;;;;2024-12-10 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/756630/cb9d54717a57329b03f21342d9dfd56a4b57e2266e3abd76c8cecb2019159f2f.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_411;2024-12-02;9.1;Autres domaines de competences/Autres domaines de competences des communes;DCM_2024-411_Sciales_sante_approbation_plan_actions_egalite_femmes_hommes_24_28;;;;2024-12-09 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/755634/f32ed33c22d8f4e4fb8985eb9fdeb6cb24fa28a643dac6dcd75717771d7e51e1.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_460;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-460_Amenagement_asso_jardins_familiaux_ville_rennes;;;;2024-12-09 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/755500/43b10b39310e7613549abd6acf7e5d2c1913862201f58705826953e24acc6be0.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_426;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-426_Sciales_sante_animaux_en_ville_subventions;;;;2024-12-09 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/755418/110b233bebe4359c0b960a643678e66ee2be2794ffb86743eb4afa9c06398751.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_425;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-425_Administration_asso_anciens_combattants_victimes_guerre_subventions;;;;2024-12-09 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/755416/6c2e939a02abacf37abbc4880d10f7b1ac72a829cb2c1cf09e5d5dad5ff07cc2.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_424;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-424_Administration_Rennes_cite_media_tv_rennes_rapport_representant_23;;;;2024-12-09 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/755413/35c0db031d34ead5336dbbcac3e207a6d9c3cd43142df345090770950dd02284.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_423;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-423_Administration_asso_bug_projet_wiki_rennes_metropole;;;;2024-12-09 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/755411/6fcedfd91a69c386d716fdebd592247a9303da04dd4041502a3e353da8cbdae2.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_420;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-420_R_Internationales_maison_europe_rennes_haute_bretagne_rennes_metropole;;;;2024-12-06 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/755180/60afe6df350dfadaec88de02c18e331820214f672264e26b554eacdd9694703e.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_417;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-417_Action_eco_emploi_asso_local_subvention;;;;2024-12-06 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/755174/581ef00830acb242b19e94423597783d9aaed3f5ad841d780d148dd9d8575955.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_415;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-415_Sciales_sante_clspd_lutte_ctre_violences_sexistes_sexuelles_subventions;;;;2024-12-06 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/755170/53ffa18b49983af3ac06bf74eb292175d8af1deea69adc2bb6893113a745270c.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_418;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-418_R_Internationales_comite_rennais_mouvement_paix;;;;2024-12-06 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/755123/50975b63fb8ae2d33f610ec6d1371379fbc4fb906f067bf6c89fd98ff56d1e3d.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_412;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-412_Sciales_sante_egalite_hommes_femmes_subventions;;;;2024-12-06 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/755116/093e34ca48a5feaffec47324932d52acf4b392fa944769cf3b17b1027146ef68.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_404;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-404_Sports_jeunesse_asso_bug_convention;;;;2024-12-06 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/755099/7b6ebe6400ee0c2871eac2ffa044f3cf4f8a8711e0851eea38070b0f1b04e980.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_403;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-403_Sports_jeunesse_equipement_quartiers_subvention;;;;2024-12-06 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/755063/0dff14a5d32d258336f21504863789beb43176ee02b49b85d0e6316caa55a5af.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_392;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-392_Culture_asso_skol_an_emsav;;;;2024-12-06 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/755029/fbed6e1902fd6bbf34f5f7a69d417a4f73967740ab04664bb2f315448f4b89de.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_391;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-391_Culture_equipement_Theatre_National_de_Bretagne_TNB_subvention;;;;2024-12-06 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/755025/75d605f997c9969fda58efa2f73c0596219a632c4c9ff999acf0c0092bb99389.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_384;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-384_Famille_petite_enfance_Espaces_jeux_subvention;;;;2024-12-06 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/754964/cebe1390ff63ccccec94b746b41dd740d9db203eba3a21767e95e27e194f98e5.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_381;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-381_Famille_creches_parentales_asso_equipement_subventions;;;;2024-12-06 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/754953/4300554995e3feef72d9676694d1e03f78844d728f67d26e64a0743a955a93fd.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_377;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-377_Sports_jeunesse_engagement_citoyen_subventions;;;;2024-12-06 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/754938/1eb69a6dcbeb0c3a0464745226527e5e841afbdda22ddfcce46eac6ceba2ebb1.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_374;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-374_Sports_jeunesse_Asso_Unis_Cite;;;;2024-12-06 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/754893/e3b55947cf74c50d9bb91bee5c1ac627c4be321d77d02d1725c36b0186fe3672.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_369;2024-12-02;7.5;Finances locales/Subventions;DCM_2024-369_Enseignement_Asso_ateliers_periscolaires_subventions_regularisation_1er_acompte;;;;2024-12-06 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/754771/82ce2801eaf14c56e15326f76942ba9aabbaa2f4af640d5ef4b4fc204e7fa9f3.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_351;2024-10-14;8.4;Domaines de competences par themes/Amenagement du territoire;DCM_2024-351_Action_eco_Commerce_Ouvertures_exceptionnelles_dimanches_jours_feries_2025;;;;2024-10-21 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/727535/bf27b50615f6bd148a65b427debade22ebfc9487c7518be8e1add6b2545b5099.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_356;2024-10-14;1.2;Commande Publique/Delegation de service public;DCM_2024-356_AG_Marches_publics_Centrale_achat_REGATE_Avenant;;;;2024-10-21 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/727509/47d5278adb151b4d7ac74344c5f2b65124a7917ac572a9e6a6190be36f2c7e08.pdf
COMMUNE DE RENNES;21350238800019;DCM_2024_34;2024-10-14;1.4;Commande Publique/Autres types de contrats;DCM_2024-342_Amenagement_ZAC_Bernard_Duval_Bilan_financier_31_12_23;;;;2024-10-21 00:00:00;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/727467/dad3c07e4ac269b4318fbeffabb6919de74ed51c3fa11791b37881cfe5097f4a.pdf
